cld,cld_360smth,cld_anm360,cld_21smth,cld_anm21,CRF,CRF_21smth,CRF_21anm
56.10590,59.03245,-2.92655,57.94490,-1.83900,6.44408,6.73453,-0.29044
57.15860,59.02957,-1.87097,57.91221,-0.75361,6.55520,6.71667,-0.16147
58.08800,59.03381,-0.94581,57.92286,0.16514,6.62965,6.71090,-0.08125
57.23550,59.04105,-1.80555,57.96254,-0.72704,6.40732,6.70274,-0.29542
57.08420,59.04234,-1.95814,57.99378,-0.90958,5.95227,6.66467,-0.71240
56.92830,59.03960,-2.11130,58.03381,-1.10551,6.39864,6.62918,-0.23053
57.79560,59.03114,-1.23554,58.15135,-0.35575,6.85832,6.57788,0.28044
57.48470,59.02578,-1.54108,58.16625,-0.68155,7.03398,6.54711,0.48688
57.78860,59.02402,-1.23542,58.16750,-0.37890,7.26845,6.53008,0.73837
56.97190,59.02246,-2.05056,58.19723,-1.22533,6.58462,6.51312,0.07150
57.99470,59.01783,-1.02313,58.19547,-0.20077,6.60770,6.52015,0.08755
59.33610,59.00579,0.33031,58.13610,1.20000,6.56344,6.56093,0.00251
59.13470,58.99025,0.14445,58.09863,1.03607,6.57317,6.59327,-0.02010
60.27160,58.98412,1.28748,58.11828,2.15332,6.51090,6.62763,-0.11673
59.36950,58.97851,0.39099,58.17714,1.19236,6.00912,6.68262,-0.67350
58.76860,58.96854,-0.19994,58.29640,0.47220,5.96836,6.76401,-0.79566
59.25650,58.95589,0.30061,58.40217,0.85433,5.90796,6.80125,-0.89329
60.18770,58.94433,1.24337,58.52910,1.65860,6.20035,6.79896,-0.59861
59.11350,58.93820,0.17530,58.59940,0.51410,6.66145,6.79659,-0.13514
58.54910,58.93605,-0.38695,58.62762,-0.07852,6.82118,6.78184,0.03935
57.51860,58.93505,-1.41645,58.61964,-1.10104,6.96690,6.79236,0.17453
56.06880,58.93409,-2.86529,58.53021,-2.46141,7.30065,6.78082,0.51983
55.91180,58.93535,-3.02355,58.45771,-2.54591,7.23429,6.75989,0.47440
57.30120,58.93876,-1.63756,58.24330,-0.94210,7.35124,6.75307,0.59817
57.64810,58.94393,-1.29583,58.11833,-0.47023,7.56200,6.76225,0.79974
58.32040,58.94800,-0.62760,58.03449,0.28591,7.66157,6.80155,0.86002
59.43280,58.95267,0.48013,57.97430,1.45850,7.18069,6.86248,0.31820
60.01660,58.95546,1.06114,57.82300,2.19360,6.81013,6.95063,-0.14050
60.15040,58.95953,1.19087,57.78642,2.36398,6.98420,7.01734,-0.03313
59.26480,58.96074,0.30406,57.83190,1.43290,6.95862,7.07117,-0.11255
57.56450,58.96329,-1.39879,57.91955,-0.35505,6.80572,7.10136,-0.29563
57.82720,58.97384,-1.14664,58.01907,-0.19187,6.36527,7.07923,-0.71396
57.45800,58.98493,-1.52693,58.20610,-0.74810,6.12387,7.02278,-0.89892
57.61220,58.98899,-1.37679,58.24840,-0.63620,6.42990,6.94377,-0.51387
55.76910,58.98981,-3.22071,58.26028,-2.49118,6.70388,6.86432,-0.16044
56.74500,58.98570,-2.24070,58.23980,-1.49480,6.83426,6.78972,0.04454
57.00800,58.97904,-1.97104,58.16374,-1.15574,7.24804,6.72253,0.52552
57.99260,58.97867,-0.98607,58.03347,-0.04087,7.75905,6.67461,1.08445
57.01030,58.97548,-1.96518,57.93959,-0.92929,7.60114,6.64507,0.95607
58.34530,58.97442,-0.62912,57.93073,0.41457,7.79195,6.62737,1.16458
59.50420,58.96838,0.53582,57.98085,1.52335,7.45510,6.61467,0.84043
59.35930,58.96188,0.39742,58.06557,1.29373,6.50229,6.61323,-0.11094
58.15870,58.95797,-0.79927,58.23112,-0.07242,6.11519,6.63710,-0.52190
59.83940,58.95393,0.88547,58.30281,1.53659,5.57505,6.66719,-1.09214
58.18960,58.95549,-0.76589,58.44196,-0.25236,5.68280,6.70267,-1.01988
57.89750,58.95655,-1.05905,58.51561,-0.61811,5.99530,6.72096,-0.72566
57.89040,58.95934,-1.06894,58.52070,-0.63030,6.25059,6.74074,-0.49015
57.83550,58.96357,-1.12807,58.49785,-0.66235,6.17440,6.73550,-0.56110
57.28080,58.96934,-1.68854,58.53345,-1.25265,6.18978,6.69203,-0.50225
58.17890,58.96955,-0.79065,58.48863,-0.30973,6.61255,6.64653,-0.03397
59.07880,58.96767,0.11113,58.49413,0.58467,6.69199,6.59396,0.09802
58.61710,58.97033,-0.35323,58.53050,0.08660,6.77544,6.54825,0.22719
59.60620,58.97117,0.63503,58.58257,1.02363,6.86647,6.55573,0.31075
60.93470,58.97168,1.96302,58.36670,2.56800,6.75587,6.61667,0.13920
59.11760,58.97155,0.14605,58.25757,0.86003,7.17495,6.70094,0.47402
58.69130,58.96861,-0.27731,58.22334,0.46796,7.08795,6.79146,0.29650
58.29170,58.96836,-0.67666,58.19381,0.09789,7.24971,6.87986,0.36985
57.11480,58.97140,-1.85660,58.18380,-1.06900,7.13788,6.93991,0.19797
57.51280,58.97912,-1.46632,58.22406,-0.71126,6.84625,6.96725,-0.12100
57.75790,58.98765,-1.22975,58.20116,-0.44326,6.64555,6.93934,-0.29379
57.40400,58.99784,-1.59384,58.11497,-0.71097,6.68808,6.88496,-0.19688
59.61980,59.00032,0.61948,58.06471,1.55509,6.49512,6.79606,-0.30094
60.12300,59.00239,1.12061,58.00920,2.11380,6.65930,6.69497,-0.03566
59.25220,59.00048,0.25172,57.95591,1.29629,7.39501,6.58846,0.80656
55.30610,58.99351,-3.68741,57.90994,-2.60384,7.34466,6.49655,0.84812
55.89780,58.98825,-3.09045,57.90630,-2.00850,7.58369,6.40872,1.17497
57.17870,58.98219,-1.80349,57.89904,-0.72034,7.85182,6.32960,1.52222
57.27040,58.97791,-1.70751,58.00418,-0.73378,7.51162,6.25926,1.25236
57.62510,58.97681,-1.35171,58.04123,-0.41613,6.74860,6.20657,0.54203
58.12630,58.97547,-0.84917,58.08746,0.03884,5.60361,6.19835,-0.59474
57.69800,58.96699,-1.26899,58.17600,-0.47800,5.47049,6.20349,-0.73299
57.26890,58.95080,-1.68190,58.18825,-0.91935,4.82525,6.21199,-1.38674
57.56160,58.94197,-1.38037,58.20054,-0.63894,4.65238,6.23234,-1.57996
58.44040,58.94195,-0.50155,58.18416,0.25624,4.62981,6.25332,-1.62351
59.81570,58.94457,0.87113,58.33515,1.48055,4.82571,6.23446,-1.40875
58.15220,58.94755,-0.79535,58.44948,-0.29728,5.33056,6.21836,-0.88780
58.61490,58.95402,-0.33912,58.52249,0.09241,5.42639,6.19985,-0.77346
58.13920,58.95675,-0.81755,58.56138,-0.42218,5.77269,6.16559,-0.39290
59.32280,58.95733,0.36547,58.57281,0.74999,6.03139,6.14578,-0.11439
58.29090,58.95700,-0.66610,58.59764,-0.30674,6.67361,6.16792,0.50569
58.72870,58.96131,-0.23261,58.68945,0.03925,6.75340,6.23125,0.52215
59.26330,58.97268,0.29062,58.81623,0.44707,6.86662,6.30197,0.56465
59.87700,58.98700,0.89000,58.93931,0.93769,6.92248,6.41309,0.50939
60.38110,58.99510,1.38600,58.99765,1.38345,7.09986,6.54382,0.55604
58.90820,59.00282,-0.09462,58.97535,-0.06715,6.99913,6.68629,0.31284
58.47700,59.00329,-0.52629,59.04636,-0.56936,7.00638,6.78751,0.21887
58.29870,59.00394,-0.70524,59.09491,-0.79621,7.19516,6.83484,0.36032
58.71190,59.01066,-0.29876,59.15921,-0.44731,7.13218,6.85416,0.27802
58.08700,59.01340,-0.92640,59.16477,-1.07777,7.09568,6.85836,0.23732
57.86530,59.01731,-1.15201,59.19313,-1.32783,7.21357,6.82807,0.38550
58.64770,59.02039,-0.37269,59.19149,-0.54379,6.93345,6.74870,0.18475
59.62590,59.01446,0.61144,59.15966,0.46624,6.95574,6.65590,0.29984
59.93130,59.01315,0.91815,59.15788,0.77342,7.15862,6.55682,0.60180
60.14640,59.01298,1.13342,59.09846,1.04794,7.39776,6.46063,0.93713
59.66550,59.01666,0.64884,59.08940,0.57610,7.62173,6.36704,1.25468
59.34730,59.01914,0.32816,59.06200,0.28530,6.95139,6.29773,0.65366
59.64340,59.02100,0.62240,59.04568,0.59772,6.32444,6.22246,0.10198
59.63450,59.02672,0.60778,59.01061,0.62389,5.83206,6.14207,-0.31000
59.48960,59.02868,0.46092,58.95201,0.53759,5.86090,6.08365,-0.22275
59.43950,59.02808,0.41142,58.92742,0.51208,5.39525,6.04607,-0.65082
58.88640,59.02586,-0.13946,58.91025,-0.02385,5.00689,6.02932,-1.02243
58.69420,59.02604,-0.33184,58.88519,-0.19099,4.80458,6.01277,-1.20819
58.59500,59.03171,-0.43671,58.89679,-0.30179,4.78606,6.01622,-1.23016
59.83950,59.03553,0.80397,59.17086,0.66864,4.90242,6.00279,-1.10037
59.13330,59.03940,0.09390,59.14613,-0.01283,5.13454,5.96199,-0.82744
58.71790,59.03959,-0.32169,59.13554,-0.41764,5.54355,5.89073,-0.34718
57.90160,59.03268,-1.13108,59.10733,-1.20573,5.42559,5.83783,-0.41224
57.95610,59.02840,-1.07230,59.44895,-1.49285,5.50698,5.82650,-0.31952
57.97540,59.02375,-1.04835,59.55418,-1.57878,5.90554,5.87657,0.02897
56.85640,59.01806,-2.16166,59.61289,-2.75649,6.30636,5.95309,0.35327
57.34890,59.01405,-1.66515,59.71038,-2.36148,6.86191,6.04159,0.82032
58.28710,59.01580,-0.72870,59.81602,-1.52892,6.58591,6.12135,0.46456
59.09970,59.01678,0.08292,59.89572,-0.79602,7.02808,6.18800,0.84009
60.17490,59.01596,1.15894,59.89406,0.28084,6.87654,6.24579,0.63075
65.90190,59.00955,6.89235,59.88784,6.01406,6.54099,6.30981,0.23118
-999.00000,59.00653,-999.00000,59.96079,-999.00000,6.12523,6.32441,-0.19918
-999.00000,59.00503,-999.00000,60.05479,-999.00000,5.84068,6.29197,-0.45129
-999.00000,59.00515,-999.00000,60.14463,-999.00000,6.08645,6.26407,-0.17761
65.78370,59.01032,6.77338,60.31464,5.46906,6.88355,6.22750,0.65605
61.38370,59.01903,2.36467,60.55195,0.83175,7.46774,6.17134,1.29639
60.49630,59.02554,1.47076,60.70818,-0.21188,7.25385,6.11017,1.14367
60.64130,59.02546,1.61584,60.81726,-0.17596,6.68178,6.02986,0.65193
60.59570,59.02415,1.57155,60.88227,-0.28657,6.20420,5.95425,0.24995
60.02950,59.02822,1.00128,60.89713,-0.86763,5.99971,5.86117,0.13854
59.80960,59.03473,0.77487,60.60593,-0.79633,6.24689,5.78566,0.46124
59.02150,59.04079,-0.01929,60.55859,-1.53709,5.44109,5.71728,-0.27619
60.03090,59.05123,0.97967,60.45813,-0.42723,4.86230,5.67120,-0.80889
59.59370,59.06459,0.52911,60.40146,-0.80776,4.83960,5.64728,-0.80768
59.57310,59.07497,0.49813,60.16327,-0.59017,4.73917,5.60862,-0.86944
61.03570,59.08563,1.95007,60.17466,0.86104,4.72618,5.55353,-0.82735
61.12790,59.09072,2.03718,60.14957,0.97833,5.02180,5.49343,-0.47163
60.16100,59.09645,1.06455,60.09905,0.06195,5.17523,5.44672,-0.27148
60.25050,59.10224,1.14826,60.02620,0.22430,4.99823,5.41957,-0.42135
60.26990,59.11107,1.15883,59.98988,0.28002,5.07332,5.41475,-0.34143
60.44250,59.11928,1.32322,59.95754,0.48496,5.29085,5.43287,-0.14202
60.66020,59.12277,1.53743,59.94760,0.71260,5.10507,5.46122,-0.35615
59.70650,59.12191,0.58459,59.94429,-0.23779,5.15743,5.54391,-0.38648
58.54940,59.12484,-0.57544,59.92880,-1.37940,5.33839,5.67593,-0.33754
59.26810,59.12428,0.14382,59.96214,-0.69404,5.27453,5.80620,-0.53167
60.78160,59.12078,1.66082,59.90267,0.87893,5.72672,5.91468,-0.18797
61.62300,59.12122,2.50178,59.81681,1.80619,6.20561,6.00016,0.20545
59.96930,59.11753,0.85177,59.75858,0.21072,6.27291,6.05945,0.21346
59.58040,59.11150,0.46890,59.73643,-0.15603,6.11180,6.11235,-0.00055
59.06580,59.10976,-0.04396,59.77003,-0.70423,6.10299,6.17650,-0.07351
59.26680,59.11216,0.15464,59.74280,-0.47600,6.38009,6.20253,0.17756
59.13060,59.11722,0.01338,59.66894,-0.53834,6.84229,6.21778,0.62451
58.81260,59.12566,-0.31306,59.61323,-0.80063,7.17767,6.23615,0.94151
59.96150,59.12979,0.83171,59.61809,0.34341,7.63474,6.23740,1.39734
59.26850,59.13196,0.13654,59.64207,-0.37357,7.57527,6.24817,1.32710
60.27320,59.14014,1.13306,59.61730,0.65590,7.01723,6.26664,0.75059
59.78680,59.15468,0.63212,59.52803,0.25877,6.52112,6.26236,0.25876
59.32480,59.16465,0.16015,59.43650,-0.11170,6.26698,6.22762,0.03936
58.93820,59.17061,-0.23241,59.32967,-0.39147,6.28607,6.17635,0.10972
59.78540,59.17717,0.60823,59.24901,0.53639,6.34539,6.14120,0.20420
60.97550,59.18509,1.79041,59.15562,1.81988,5.62007,6.12104,-0.50098
59.87060,59.19336,0.67724,59.02616,0.84444,5.61102,6.09221,-0.48119
59.10910,59.19878,-0.08968,58.93496,0.17414,5.49094,6.06083,-0.56989
58.53660,59.20516,-0.66856,58.83655,-0.29995,5.18361,6.01846,-0.83485
58.65140,59.21354,-0.56214,58.84588,-0.19448,5.56443,5.95473,-0.39030
59.77170,59.22137,0.55033,58.84983,0.92187,5.66255,5.91068,-0.24814
60.26160,59.22578,1.03582,58.88030,1.38130,5.63683,5.89595,-0.25912
59.74820,59.22243,0.52577,58.93518,0.81302,5.47606,5.91968,-0.44362
58.04720,59.21338,-1.16618,58.97960,-0.93240,5.19619,5.96878,-0.77259
57.33690,59.19898,-1.86208,58.99815,-1.66125,5.37359,6.02432,-0.65072
57.37210,59.18585,-1.81375,59.00390,-1.63180,5.67977,6.06588,-0.38611
57.30560,59.18058,-1.87498,59.05873,-1.75313,5.77457,6.14539,-0.37082
56.41190,59.17446,-2.76256,59.10488,-2.69298,6.18340,6.24007,-0.05668
56.89730,59.16423,-2.26693,59.17338,-2.27608,6.28783,6.34478,-0.05695
57.89490,59.16094,-1.26604,59.26999,-1.37509,6.29648,6.40934,-0.11286
59.46450,59.15918,0.30532,59.27461,0.18989,6.65020,6.45753,0.19268
60.35620,59.16714,1.18906,59.26491,1.09129,6.70781,6.48332,0.22449
60.42660,59.18013,1.24647,59.35831,1.06829,7.01948,6.48740,0.53208
60.47720,59.19459,1.28261,59.57729,0.89991,7.29805,6.49672,0.80133
59.87120,59.20326,0.66794,59.77420,0.09700,7.45238,6.52299,0.92940
60.17480,59.21384,0.96096,59.96977,0.20503,7.21826,6.54398,0.67428
61.09640,59.21640,1.88000,60.06896,1.02744,7.28982,6.52324,0.76657
61.02190,59.21610,1.80580,60.15410,0.86780,7.59925,6.49573,1.10352
60.07820,59.21279,0.86541,60.27060,-0.19240,7.68990,6.45556,1.23435
59.97510,59.20960,0.76550,60.35848,-0.38338,6.53932,6.42393,0.11538
60.68020,59.21003,1.47017,60.44086,0.23934,6.57637,6.42832,0.14805
59.86890,59.21598,0.65292,60.44610,-0.57720,6.20423,6.41361,-0.20938
60.05790,59.21763,0.84027,60.43020,-0.37230,5.72248,6.38792,-0.66544
61.70950,59.22098,2.48852,60.41832,1.29118,5.67170,6.35395,-0.68225
62.64580,59.22682,3.41898,60.42775,2.21805,5.74782,6.30017,-0.55235
61.47210,59.24080,2.23130,60.47910,0.99300,5.81443,6.24771,-0.43328
61.47900,59.25519,2.22381,60.43717,1.04183,5.24427,6.25044,-1.00617
59.38860,59.27027,0.11833,60.37390,-0.98530,5.19688,6.22810,-1.03122
58.19980,59.27731,-1.07751,60.38306,-2.18326,5.33969,6.18257,-0.84288
59.34370,59.28358,0.06012,60.43210,-1.08840,5.62375,6.13016,-0.50641
59.74040,59.28364,0.45676,60.40538,-0.66498,6.38857,6.15554,0.23303
61.19450,59.27860,1.91590,60.38671,0.80779,6.34143,6.18019,0.16124
60.46640,59.27561,1.19079,60.39650,0.06990,6.16827,6.23298,-0.06471
60.09270,59.27735,0.81535,60.28211,-0.18941,6.30608,6.31764,-0.01157
60.22770,59.27362,0.95408,60.14791,0.07979,6.16871,6.41211,-0.24339
60.06920,59.27323,0.79597,60.08376,-0.01456,6.35072,6.51129,-0.16057
61.25300,59.27012,1.98288,60.07633,1.17667,7.27559,6.59786,0.67773
60.21590,59.27007,0.94583,60.19570,0.02020,6.82066,6.71333,0.10733
59.69340,59.27249,0.42091,60.31273,-0.61933,6.64311,6.81765,-0.17454
60.27050,59.27537,0.99513,60.34169,-0.07119,6.58930,6.90034,-0.31104
61.00490,59.27452,1.73038,60.32893,0.67597,7.07224,6.97402,0.09823
60.11900,59.27045,0.84855,60.28918,-0.17018,7.09402,7.00737,0.08665
59.47700,59.27419,0.20281,60.21597,-0.73897,7.31282,7.00337,0.30946
60.26340,59.27396,0.98944,60.12128,0.14212,7.50043,6.99216,0.50826
59.30730,59.27182,0.03548,59.99098,-0.68368,7.65543,6.95898,0.69645
59.82760,59.27598,0.55162,59.85508,-0.02748,7.83059,6.93924,0.89135
60.12490,59.27696,0.84794,59.71575,0.40915,7.63257,6.91001,0.72256
61.32310,59.27549,2.04761,59.61449,1.70861,7.66906,6.86784,0.80122
61.89540,59.27585,2.61955,59.55332,2.34208,7.38751,6.84890,0.53861
60.65740,59.27023,1.38717,59.50945,1.14795,7.07621,6.83442,0.24179
59.95170,59.26536,0.68634,59.44532,0.50638,7.17103,6.83456,0.33647
59.47250,59.26241,0.21009,59.39085,0.08165,7.08903,6.80873,0.28031
60.35980,59.25459,1.10521,59.35619,1.00361,6.25736,6.78394,-0.52658
58.92900,59.25016,-0.32116,59.29573,-0.36673,5.93298,6.73613,-0.80314
58.10420,59.24930,-1.14510,59.27990,-1.17570,5.60912,6.69939,-1.09027
57.49140,59.25738,-1.76598,59.21614,-1.72474,5.75424,6.66740,-0.91316
57.21520,59.26643,-2.05123,59.16334,-1.94814,5.73680,6.63613,-0.89933
58.32710,59.27337,-0.94627,59.12357,-0.79647,6.39009,6.61063,-0.22054
58.08940,59.27615,-1.18675,59.02539,-0.93599,6.42302,6.60373,-0.18070
58.40890,59.28105,-0.87215,58.95338,-0.54448,6.33895,6.63845,-0.29950
59.34930,59.28524,0.06406,58.84882,0.50048,6.59226,6.68473,-0.09247
59.65820,59.29151,0.36669,58.79195,0.86625,6.52971,6.72694,-0.19723
58.97510,59.29728,-0.32218,58.78838,0.18672,6.57352,6.75381,-0.18029
58.74910,59.30204,-0.55294,58.86668,-0.11758,6.30872,6.81542,-0.50669
58.99380,59.30249,-0.30869,58.94928,0.04452,6.72888,6.90992,-0.18104
58.97480,59.29788,-0.32308,59.07142,-0.09662,6.98371,7.00497,-0.02126
58.48860,59.29698,-0.80838,59.13588,-0.64728,7.17397,7.08574,0.08823
59.01620,59.29309,-0.27689,59.14189,-0.12569,7.09710,7.17688,-0.07978
60.48790,59.28858,1.19932,59.19069,1.29721,7.52400,7.23267,0.29133
59.83350,59.28043,0.55307,59.22171,0.61179,8.11677,7.30916,0.80761
59.14520,59.27634,-0.13114,59.18922,-0.04402,8.04798,7.36935,0.67864
57.75600,59.26948,-1.51348,59.16652,-1.41052,8.05744,7.38957,0.66788
58.27830,59.25920,-0.98090,59.13850,-0.86020,7.65346,7.41851,0.23495
60.28470,59.25050,1.03420,59.13219,1.15251,7.55101,7.45504,0.09597
60.57340,59.23801,1.33539,59.12209,1.45131,7.91756,7.51735,0.40020
59.83870,59.22921,0.60949,59.19910,0.63960,7.60523,7.55677,0.04846
60.05650,59.22389,0.83261,59.28795,0.76855,7.45032,7.52290,-0.07257
58.56870,59.22293,-0.65423,59.31942,-0.75072,7.65068,7.47265,0.17802
58.45330,59.22178,-0.76848,59.30432,-0.85102,7.56182,7.44004,0.12178
59.11420,59.22098,-0.10678,59.25626,-0.14206,8.02923,7.40398,0.62525
59.06050,59.22144,-0.16094,59.24400,-0.18350,7.60294,7.33943,0.26350
58.66690,59.22161,-0.55471,59.27265,-0.60575,7.01684,7.27486,-0.25802
59.18160,59.21943,-0.03783,59.27185,-0.09025,7.13753,7.20198,-0.06445
58.38660,59.21273,-0.82613,59.19810,-0.81150,7.34054,7.16928,0.17126
58.61650,59.20369,-0.58719,59.11092,-0.49442,7.61736,7.15096,0.46640
58.78170,59.19552,-0.41382,59.07152,-0.28982,-999.00000,7.11345,-999.00000
60.59220,59.19030,1.40190,59.01922,1.57298,6.30614,7.09338,-0.78725
60.35440,59.18675,1.16765,58.99866,1.35574,6.16910,7.08908,-0.91998
59.67710,59.18085,0.49625,59.00568,0.67142,6.44483,7.12073,-0.67590
60.17070,59.17761,0.99309,58.99333,1.17737,6.80278,7.16802,-0.36524
58.82430,59.17644,-0.35214,58.98779,-0.16349,6.82588,7.19295,-0.36707
58.88760,59.17606,-0.28846,59.05102,-0.16342,6.75656,7.21931,-0.46275
58.35770,59.17640,-0.81870,59.07650,-0.71880,6.59981,7.24216,-0.64236
58.26150,59.17335,-0.91185,59.10278,-0.84128,6.99953,7.24356,-0.24402
58.73590,59.16262,-0.42672,59.10188,-0.36598,7.18449,7.21180,-0.02731
58.74280,59.15611,-0.41331,59.04730,-0.30450,7.16741,7.16914,-0.00173
59.01130,59.15677,-0.14547,58.91096,0.10034,7.20384,7.16014,0.04370
58.95820,59.16161,-0.20341,58.86345,0.09475,7.36425,7.20480,0.15945
58.13680,59.16197,-1.02517,58.88794,-0.75114,8.28378,7.25947,1.02431
58.60070,59.16110,-0.56040,58.89020,-0.28950,8.50757,7.30733,1.20024
58.85490,59.16463,-0.30973,58.97475,-0.11985,8.52779,7.34500,1.18279
58.94410,59.16551,-0.22141,59.02047,-0.07637,8.13022,7.37553,0.75469
59.99490,59.16269,0.83221,59.06323,0.93167,7.47384,7.41054,0.06330
59.71650,59.15589,0.56061,59.11318,0.60332,7.16540,7.45219,-0.28679
58.93850,59.14795,-0.20945,59.19456,-0.25606,6.70544,7.44901,-0.74357
58.59760,59.12195,-0.52435,59.32673,-0.72913,6.76418,7.41864,-0.65446
57.63560,59.11901,-1.48341,59.42433,-1.78873,6.98017,7.39147,-0.41129
57.72900,59.11485,-1.38585,59.53310,-1.80410,7.24384,7.34445,-0.10061
59.35680,59.10895,0.24785,59.65360,-0.29680,7.31725,7.30681,0.01044
60.19130,59.07912,1.11218,59.73000,0.46130,7.44995,7.24277,0.20718
60.21810,59.06496,1.15314,59.80208,0.41602,7.59369,7.19089,0.40280
60.59990,59.05661,1.54329,59.81713,0.78277,7.46716,7.16848,0.29868
59.84780,59.05058,0.79722,59.78494,0.06286,7.49172,7.17295,0.31878
59.25560,59.04399,0.21161,59.76960,-0.51400,7.47446,7.22332,0.25114
59.31050,59.03505,0.27545,59.79850,-0.48800,6.93281,7.29502,-0.36222
60.44490,59.02802,1.41688,59.82680,0.61810,6.54664,7.39862,-0.85199
61.51830,59.02522,2.49308,59.84928,1.66902,6.59678,7.45821,-0.86144
61.06090,59.01821,2.04269,59.87433,1.18657,6.21661,7.41859,-1.20198
61.24230,59.01034,2.23196,59.90091,1.34139,6.57373,7.36036,-0.78663
60.66750,58.99988,1.66762,59.83242,0.83508,6.93901,7.32068,-0.38167
60.20500,58.98630,1.21870,59.68954,0.51546,7.41800,7.28377,0.13423
60.36850,58.97206,1.39644,59.58253,0.78597,8.05724,7.23166,0.82558
59.26020,58.95956,0.30064,59.52890,-0.26870,8.22396,7.17109,1.05287
59.31900,58.94867,0.37033,59.48100,-0.16200,8.53165,7.11238,1.41927
59.39430,58.93648,0.45782,59.41953,-0.02523,8.67116,7.04886,1.62230
59.54550,58.92259,0.62291,59.34245,0.20305,8.88104,7.00385,1.87718
59.19180,58.91217,0.27963,59.26650,-0.07470,8.01559,6.98574,1.02985
58.10770,58.90602,-0.79832,59.22720,-1.11950,6.14801,6.98505,-0.83703
58.25500,58.90567,-0.65067,59.16958,-0.91458,6.02108,7.01474,-0.99367
59.91510,58.90125,1.01385,59.09823,0.81687,6.48392,7.01452,-0.53060
58.75290,58.89179,-0.13889,59.05657,-0.30367,6.67495,7.02244,-0.34749
57.21770,58.88009,-1.66239,59.05993,-1.84223,6.49934,6.99425,-0.49492
58.35270,58.87677,-0.52407,59.10140,-0.74870,6.19510,6.93845,-0.74335
58.72150,58.87505,-0.15355,59.12736,-0.40586,6.25884,6.88398,-0.62513
58.24970,58.87338,-0.62368,59.11758,-0.86788,6.14064,6.82478,-0.68414
58.01970,58.86859,-0.84889,59.11283,-1.09313,5.98767,6.74157,-0.75390
58.82610,58.86395,-0.03785,59.12244,-0.29634,6.16633,6.65677,-0.49044
59.92340,58.85868,1.06472,59.18443,0.73897,6.58212,6.60638,-0.02426
60.23570,58.84926,1.38644,59.23826,0.99744,6.84022,6.64654,0.19368
60.03210,58.83962,1.19248,59.25591,0.77619,6.56912,6.68728,-0.11817
59.16920,58.82593,0.34327,59.28225,-0.11305,7.10523,6.72848,0.37675
59.33020,58.81348,0.51672,59.38187,-0.05167,6.82611,6.76890,0.05721
60.43910,58.80348,1.63562,59.38111,1.05799,6.88534,6.82624,0.05910
60.13110,58.79716,1.33394,59.27237,0.85873,7.08007,6.85779,0.22228
59.86410,58.78298,1.08112,59.16429,0.69981,7.28851,6.88932,0.39919
59.18880,58.76670,0.42210,59.04219,0.14661,6.92373,6.93091,-0.00718
59.44590,58.75916,0.68674,58.96467,0.48123,7.10019,6.99727,0.10292
59.39360,58.75682,0.63678,58.84615,0.54745,6.95746,7.01232,-0.05486
59.40950,58.76419,0.64531,58.69867,0.71083,6.99145,6.97512,0.01632
59.38530,58.76598,0.61932,58.60830,0.77700,6.87664,6.91057,-0.03393
60.28580,58.76289,1.52291,58.55381,1.73199,7.34908,6.88239,0.46669
59.30610,58.75572,0.55038,58.58048,0.72562,7.52369,6.81979,0.70390
59.30960,58.75109,0.55851,58.55669,0.75291,7.70346,6.76344,0.94003
58.33690,58.75204,-0.41514,58.56095,-0.22405,-999.00000,6.72761,-999.00000
56.43780,58.75497,-2.31717,58.56193,-2.12413,-999.00000,6.70064,-999.00000
55.98010,58.76052,-2.78042,58.63876,-2.65866,-999.00000,6.66887,-999.00000
55.45550,58.76608,-3.31058,58.62146,-3.16596,7.18214,6.66468,0.51746
57.19820,58.77365,-1.57545,58.61904,-1.42084,6.43724,6.64437,-0.20714
57.43450,58.78245,-1.34795,58.60101,-1.16651,5.91256,6.62452,-0.71196
57.13860,58.78280,-1.64420,58.59213,-1.45353,5.67830,6.59908,-0.92078
58.13440,58.77952,-0.64512,58.54966,-0.41526,6.06182,6.58837,-0.52654
58.02490,58.77506,-0.75016,58.55108,-0.52618,5.97842,6.57262,-0.59420
